"EntityName"	"DepartmentSubdivision"	"count"	"medianOT"	"medianTotalPay"
"All Counties"	"Alcohol & Drug"	16	0	31615.5
"All Counties"	"Alternate Counsel"	4	0	37261.5
"All Counties"	"Animal Control"	12	186.5	26826.5
"All Counties"	"Arcata-Eureka Airport"	17	640	44112
"All Counties"	"Assessor"	28	0	37211.5
"All Counties"	"Auditor-Controller"	15	0	43015
"All Counties"	"Board of Supervisors"	11	0	72384
"All Counties"	"Building Inspector"	12	0	51161.5
"All Counties"	"Cal-Met Coastal Initiative"	1	12448	111903
"All Counties"	"Cods Natural Resources Planning"	5	0	45169
"All Counties"	"Communications"	2	0	16088.5
"All Counties"	"Conflict Counsel"	9	0	57704
"All Counties"	"Cooperative Extension"	5	0	4070
"All Counties"	"Coroner - Public administrator"	6	6169	61670
"All Counties"	"Correctional Facility Realign"	3	5851	43714
"All Counties"	"County Administrative Officer"	5	0	101311
"All Counties"	"County Counsel"	19	0	81238
"All Counties"	"County Library"	77	0	6324
"All Counties"	"County Surveyor"	1	0	84973
"All Counties"	"Court Security"	15	325	24565
"All Counties"	"Current Planning Department"	16	0	52950.5
"All Counties"	"DA-Child Abuse Service Team"	3	0	15462
"All Counties"	"Dept Of Child Support Services"	49	0	44175
"All Counties"	"District Attorney"	47	0	39928
"All Counties"	"Drug Court"	2	0	34647.5
"All Counties"	"Early Childhood Care & Educati"	2	0	16225
"All Counties"	"Economic Development Division"	9	0	36791
"All Counties"	"Elections"	18	0	4696.5
"All Counties"	"End Staff"	26	0	40053
"All Counties"	"Environment Health"	32	0	43437.5
"All Counties"	"Facility Management"	41	0	33703
"All Counties"	"Hcaog"	6	0	69375.5
"All Counties"	"Headwaters Division"	1	0	70269
"All Counties"	"Health Education"	33	0	42398
"All Counties"	"Healthy Moms"	12	0	37706
"All Counties"	"Information Technology"	19	0	54736
"All Counties"	"Juv Crime Prevention Act 2000"	2	0	53690
"All Counties"	"Juvenile Hall"	34	443	32993
"All Counties"	"Law Library"	5	0	3990
"All Counties"	"Mach/Ccs Personnel Program"	25	0	44909
"All Counties"	"Marijuana Eradication"	2	26223	94824
"All Counties"	"Mental Health"	328	0	40193
"All Counties"	"Motor Pool-Operating"	7	0	38322
"All Counties"	"Office Of Emergency Services"	1	1898	52323
"All Counties"	"Parks & Recreation"	12	65	9592.5
"All Counties"	"Personnel"	7	0	68768
"All Counties"	"Probation"	57	0	51781
"All Counties"	"Proposition 10"	3	0	46820
"All Counties"	"Public Defender"	18	0	54227
"All Counties"	"Public Guardian - Conservator"	8	0	49111.5
"All Counties"	"Public Health Administration"	40	0	39650
"All Counties"	"Public Health Field Nursing"	66	0	48252
"All Counties"	"Public Health Laboratory"	11	0	20763
"All Counties"	"Public Safety Realignment"	11	0	51967
"All Counties"	"Public Works - Land Use"	4	0	80990
"All Counties"	"Purchasing Agent"	4	0	39038
"All Counties"	"Recorder"	13	0	31691
"All Counties"	"Regional Facility"	18	767	40611.5
"All Counties"	"Revenue Recovery"	10	0	38366
"All Counties"	"Risk Management"	6	0	20072.5
"All Counties"	"Roads-Administration/Business"	11	0	39486
"All Counties"	"Roads-Construction & Maint"	75	441	42126
"All Counties"	"Roads-Engineering"	13	277	69684
"All Counties"	"Roads-Equipment Maintenance"	13	502	42161
"All Counties"	"Roads-Natural Resources"	3	0	66568
"All Counties"	"Roads-Right Of Way"	9	0	36585
"All Counties"	"Sheriff"	110	7212.5	68529
"All Counties"	"Sheriff-Boat Safety Program"	1	17103	77321
"All Counties"	"Sheriff - Jail"	114	10221.5	54552.5
"All Counties"	"Social Services"	530	0	36199.5
"All Counties"	"State Board Of Control"	2	0	33947
"All Counties"	"Title Iv-E Waiver & Resolution"	2	340	65631.5
"All Counties"	"Treasurer-Tax Collector"	11	0	33223
"All Counties"	"Veterans Service Officer"	4	0	28203.5
"All Counties"	"Victim-Witness Program"	3	0	40718
"All Counties"	"Victim Advocacy & Outreach"	2	0	14007.5
"All Counties"	"Water Management"	1	0	43284
"All Counties"	"Wick Nutrition"	21	0	15205
"All Counties"	"Ab1913-Probation"	4	5198.5	68392.5
"All Counties"	"Agriculture Commissioner"	39	808.5	45852
"All Counties"	"Air Pollution Control"	19	563.5	53302
"All Counties"	"Airport-Imperial"	3	0	42910
"All Counties"	"Animal Control"	7	51	41485
"All Counties"	"Area Agency On Aging"	2	0	47016.5
"All Counties"	"Assessor"	29	5	50300
"All Counties"	"Auditor-Social Services Sect"	1	0	36435
"All Counties"	"Auditors"	18	0	40046
"All Counties"	"Behavioral Health"	241	513	35235
"All Counties"	"Betty Jo Receiving Home"	15	1239.5	33562
"All Counties"	"Board Of Supervisors"	5	0	58946
"All Counties"	"Budget & Fiscal"	5	82	63871
"All Counties"	"California Children Services"	9	0	39053
"All Counties"	"Child Support Services"	61	29	39509
"All Counties"	"Clerk Of The Board"	3	73.5	31676
"All Counties"	"Cooperative Extension"	5	0	28983
"All Counties"	"County Counsel"	13	55	54140
"All Counties"	"County Property Services"	45	524	38707
"All Counties"	"Court Security"	12	3574.5	54734.5
"All Counties"	"Da I.V.S.I.T."	3	11021	77814
"All Counties"	"District Attorney"	49	1114	51032
"All Counties"	"Employee Retirement"	10	147	38847
"All Counties"	"Equal Employment Opportunity"	1	0	72218
"All Counties"	"Executive Office"	9	53	59358
"All Counties"	"Fire Protection"	71	3150	39895
"All Counties"	"Fire Protection-Impcity"	6	7135	60366.5
"All Counties"	"Garage Operating Fund"	7	94	35218
"All Counties"	"Glamis Dune"	2	23424.5	103388.5
"All Counties"	"Health Services"	63	66.5	48852
"All Counties"	"Hidta-Coalition Mmt"	2	12632	90223
"All Counties"	"Hidta-Lecc"	2	2997	45611.5
"All Counties"	"Hidta District Attorney"	7	715	48625
"All Counties"	"Hidta Grant-Coalition"	2	11145.5	71838.5
"All Counties"	"Holtville Law Enforcement"	6	9354	73829
"All Counties"	"Human Resources & Risk Mngmnt"	18	29	53769.5
"All Counties"	"Ihss Public Authority"	3	129	36290
"All Counties"	"Imp Cnty Community Econ Develp"	6	0	46785.5
"All Counties"	"Information Systems"	19	242	62247
"All Counties"	"Juvenile Hall"	36	1870	38349
"All Counties"	"Library"	10	5.5	20169.5
"All Counties"	"Mhsa Act Prop #63"	52	739	38111.5
"All Counties"	"MHSA P.E.I."	6	168.5	40372.5
"All Counties"	"Mosquito Abatement"	5	311	44386
"All Counties"	"Office Of Emergency Services"	2	7	49913.5
"All Counties"	"Parks & Recreations"	6	1849	37992.5
"All Counties"	"Planning Bulding Inspection"	12	736.5	45392
"All Counties"	"Planning Commission"	2	0	1125
"All Counties"	"Planning Department"	15	413	48467
"All Counties"	"Probation And Corrections"	61	3679.5	55536
"All Counties"	"Probation Ivsit"	2	16230.5	77991
"All Counties"	"Public Administrator"	9	4	45829
"All Counties"	"Public Defender"	22	142.5	65949
"All Counties"	"Public Health Environmental Sv"	12	216	60991
"All Counties"	"Public Wks Road Const & Maint"	76	653	42776.5
"All Counties"	"Public Works Engineering & Sur"	3	195	57650
"All Counties"	"Public Works Solid Waste Disp"	10	5704	39110
"All Counties"	"Purchasing"	4	13	42304.5
"All Counties"	"Recorder & County Clerk"	12	8	30388
"All Counties"	"Registrar Of Voters/Elections"	17	125	7612
"All Counties"	"Sheriff-Boat & Waterway"	1	3142	61499
"All Counties"	"Sheriff-Coroner"	122	7511.5	62063
"All Counties"	"Sheriff Corrections Div"	120	8960	56761.5
"All Counties"	"Sheriff Process Fee"	1	0	10402
"All Counties"	"Social Services"	409	667.5	44143
"All Counties"	"Special Prosecutions Unit"	2	29961	67752.5
"All Counties"	"Substance Abuse"	15	41	41697
"All Counties"	"Tax Collector"	4	0	39641
"All Counties"	"Tobacco Education"	2	0	59298
"All Counties"	"Treasurer"	13	0	35980
"All Counties"	"Veterans Services"	3	0	33675
"All Counties"	"Victim Witness Asst Program"	3	0	39063
"All Counties"	"Wia Funds-Oat"	36	40	42639
"All Counties"	"Agricultural Commissioner"	8	0	33257.5
"All Counties"	"Airport-eastern Sierra Regional"	4	534	46702
"All Counties"	"Animal Control"	7	2829	51880
"All Counties"	"Assessor"	8	0	53208.5
"All Counties"	"Auditor/Controller"	8	0	29973
"All Counties"	"Board Of Supervisors"	8	0	51112
"All Counties"	"Building & Safety"	2	518	63863.5
"All Counties"	"Child Support"	12	0	43833.5
"All Counties"	"Cnty Admin Office"	4	0	75523.5
"All Counties"	"Coroner"	4	0	14362
"All Counties"	"County Clerk"	4	0	56425
"All Counties"	"County Counsel"	5	0	63996
"All Counties"	"Crippled Children"	1	0	92808
"All Counties"	"District Attorney"	18	0	47953
"All Counties"	"Elections"	1	0	242
"All Counties"	"Environmental Health"	6	0	69382
"All Counties"	"Farm Advisor"	1	0	54574
"All Counties"	"Health"	18	0	47167
"All Counties"	"Information Services"	10	136.5	64027.5
"All Counties"	"Jail"	49	3771	59652
"All Counties"	"Juvenile Institutions"	26	2010	46370.5
"All Counties"	"Library"	24	0	5985
"All Counties"	"Maintenance/building & Grounds"	8	0	39337
"All Counties"	"Mental Health"	40	253.5	45794.5
"All Counties"	"Mosquito Control"	4	540	44851.5
"All Counties"	"Museum"	3	0	47322
"All Counties"	"Parks"	8	14	43780
"All Counties"	"Personnel"	3	1020	65215
"All Counties"	"Planning & Zoning"	6	0	57055.5
"All Counties"	"Probation"	15	0	62768
"All Counties"	"Public Administrator/Guardian"	2	0	57712
"All Counties"	"Public Works"	12	0	64481.5
"All Counties"	"Risk Management"	1	0	85067
"All Counties"	"Road"	37	1707	52665
"All Counties"	"Sheriff"	40	1905.5	62157
"All Counties"	"Social Services"	58	0	35674
"All Counties"	"Solid Waste"	14	268.5	49628
"All Counties"	"Substance Abuse"	9	62	39879
"All Counties"	"Treasurer/Tax Collector"	4	0	59325
"All Counties"	"Veteran Service Office"	1	2484	50736
"All Counties"	"Water"	25	0	10008
"All Counties"	"Aging And Adult Services"	183	213.5	19657
"All Counties"	"Agriculture and Measurement Standards"	95	551	35392
"All Counties"	"Airports"	30	1089	34334
"All Counties"	"Animal Control"	87	1740.5	30838
"All Counties"	"Assessor"	110	430.5	51710
"All Counties"	"Auditor-Controller"	54	591	56928
"All Counties"	"Board Of Supervisors-District 1"	11	0	21986
"All Counties"	"Board Of Supervisors-District 2"	6	0	43693
"All Counties"	"Board Of Supervisors-District 3"	5	0	39188
"All Counties"	"Board Of Supervisors-District 4"	7	0	37018
"All Counties"	"Board Of Supervisors-District 5"	12	0	7534.5
"All Counties"	"Board Of Trade"	16	0	225
"All Counties"	"Building Inspection"	38	412.5	52720.5
"All Counties"	"California Childrens Services"	61	0	48753
"All Counties"	"Child Support Services"	217	98	47581
"All Counties"	"Clerk Of the Board Of Supervisors"	7	0	49181
"All Counties"	"Code Compliance CE"	14	919	49345
"All Counties"	"Community and Economic Development"	10	0	57738
"All Counties"	"Construction Services"	23	2812.5	69135
"All Counties"	"Correctional Medicine"	91	12435	91772
"All Counties"	"County Administrative Officer"	25	240	62813
"All Counties"	"County Clerk"	6	47	29433.5
"All Counties"	"County Clerk Elections"	16	342.5	45504
"All Counties"	"County Counsel"	49	2	95320
"All Counties"	"Development Services Agency"	13	708.5	65054
"All Counties"	"District Attorney"	232	565.5	59324
"All Counties"	"District Attorney Forensic Division"	51	306.5	50675
"All Counties"	"Emergency Medical Service"	8	46	60870.5
"All Counties"	"Employers' Training Resource"	126	174	39815.5
"All Counties"	"Engineering, Survey, and Permit Services"	37	107	56783
"All Counties"	"Environmental Health"	65	1918	53305
"All Counties"	"Farm And Home Advisor"	4	0	41203.5
"All Counties"	"Fire"	735	24296.5	100286
"All Counties"	"Garage"	23	1079.5	46998
"All Counties"	"General Services"	119	363	40667
"All Counties"	"Grand Jury"	1	0	47194
"All Counties"	"Human Services"	1781	1209	40292
"All Counties"	"Information Technology Services"	55	1251.5	78996
"All Counties"	"KCERA"	1	0	1900
"All Counties"	"Kern Council of Governments"	1	0	225
"All Counties"	"Kern Medical Center"	1947	1114.5	43663
"All Counties"	"Kern Sanitation Authority"	16	1079.5	59111
"All Counties"	"Library"	208	871	7800
"All Counties"	"Mental Health Services"	540	918	49184.5
"All Counties"	"Parks & Recreation"	116	385	35947
"All Counties"	"Personnel"	28	1	52726
"All Counties"	"Planning & Community Development"	44	832.5	50083
"All Counties"	"Probation"	686	2967	53277.5
"All Counties"	"Public Defender"	112	0	70115
"All Counties"	"Public Health"	277	241	43782
"All Counties"	"Public Transit"	5	182.5	45696
"All Counties"	"Recorder"	32	5	32284
"All Counties"	"Risk Management"	37	251	49431
"All Counties"	"Roads"	208	649.5	50341
"All Counties"	"Sheriff"	1341	8524	69981
"All Counties"	"Solid Waste"	148	453	49281
"All Counties"	"Substance Abuse Program"	49	129	36214
"All Counties"	"Treasurer-Tax Collector"	40	286	37675
"All Counties"	"Veterans Services"	12	0	45420
"All Counties"	"Admin - Minors Advocacy"	6	0	35986
"All Counties"	"Administration"	7	0	66419
"All Counties"	"Agr. Commissioner/Sealer"	29	0	43588
"All Counties"	"Agriculture - Extension Svc"	3	0	26422
"All Counties"	"Assessor"	27	0	46367
"All Counties"	"Behavioral Health Admin"	7	0	43588
"All Counties"	"BHA - AOD Program Admin"	2	122.5	61667
"All Counties"	"BHA - MH Services Act"	21	0	40872
"All Counties"	"Board Of Supervisors"	7	0	64547
"All Counties"	"CDA - Building Inspection"	4	0	55105.5
"All Counties"	"Community Development Agency"	11	0	44967
"All Counties"	"County Clerk - Elections"	8	0	26932.5
"All Counties"	"County Counsel"	12	0	45217.5
"All Counties"	"D.A. - AB 109"	1	0	26371
"All Counties"	"D.A. - Child Abduction"	2	4548.5	58681
"All Counties"	"D.A. - Misc. Grants"	3	4687	74697
"All Counties"	"D.A. - State Prisons"	8	216	72857.5
"All Counties"	"DA - Domestic Violence VAWA"	3	0	72142
"All Counties"	"Department of Finance"	18	0	58844
"All Counties"	"Dept. of Child Support Services"	58	167	38743
"All Counties"	"District Attorney"	47	0	42193
"All Counties"	"Fire"	75	10181	74680
"All Counties"	"Fire- Office of Emergency Mgmt."	1	0	46254
"All Counties"	"Health"	1	57	32548
"All Counties"	"Health- Information Management"	13	33	29991
"All Counties"	"Health - Administration"	14	0	43152.5
"All Counties"	"Health - AIDS Program"	3	61	50234
"All Counties"	"Health - Bio Terrorism"	3	0	15917
"All Counties"	"Health - Calif Child Services"	7	0	34048
"All Counties"	"Health - CD Clinic"	6	0	41889.5
"All Counties"	"Health - Child Health"	7	0	55057
"All Counties"	"Health - Environmental Health"	11	32	67653
"All Counties"	"Health - Family Planning"	11	0	50944
"All Counties"	"Health - Grants"	3	0	50753
"All Counties"	"Health - Lab"	3	32	76030
"All Counties"	"Health - MCH"	2	145.5	56888
"All Counties"	"Health - PHN"	4	0	72637.5
"All Counties"	"Health - TB Program"	1	0	50173
"All Counties"	"Health - Tobacco Grants"	2	1307	56016
"All Counties"	"Health - WIC Program"	23	0	34946
"All Counties"	"Human Resources"	8	0	49665
"All Counties"	"Human Services"	314	543	39547.5
"All Counties"	"Information Technology"	32	703	66990
"All Counties"	"IT - Central Services"	4	232.5	35949.5
"All Counties"	"IT - Internal Services Admin"	4	14	52562
"All Counties"	"IT - Purchasing"	2	0	55721
"All Counties"	"IT - Record Storage/Microfilm"	6	130.5	32781.5
"All Counties"	"JTO Program Admin"	25	0	42178
"All Counties"	"Law Library"	1	8	31524
"All Counties"	"Library"	31	0	23248
"All Counties"	"Probation"	53	113	50309
"All Counties"	"Probation - Juvenile Center"	52	1633.5	42209.5
"All Counties"	"Probation - Misc. Grants"	5	410	56049
"All Counties"	"Probation - Sb-678"	3	103	27233
"All Counties"	"Probation - Victim Assistant VAW"	1	0	10943
"All Counties"	"Probation - Victim/Witness"	3	0	31626
"All Counties"	"Probation - Yobg"	4	1273	52382.5
"All Counties"	"Probation Ab-109"	28	58.5	31438
"All Counties"	"Public Guardian/Veterans Svc"	18	0	23631.5
"All Counties"	"Public Works-Engineering/Roads"	23	147	40865
"All Counties"	"Public Works-Parks & Grounds"	14	523.5	29435.5
"All Counties"	"Public Works - Administration"	4	0	52315.5
"All Counties"	"Public Works - Building Maintenance"	32	114	36657
"All Counties"	"Public Works - Fleet Mgmt. ISF"	8	51.5	38887.5
"All Counties"	"Public Works - Surveyor"	5	0	62726
"All Counties"	"Recorder"	8	0	27281
"All Counties"	"Sheriff-Court Security Svcs."	11	0	55049
"All Counties"	"Sheriff - AB-109"	53	2642	31669
"All Counties"	"Sheriff - Administration"	20	1174.5	34057
"All Counties"	"Sheriff - Animal Svcs. Shelter"	9	49	30519
"All Counties"	"Sheriff - Field Operations"	72	4893	61886.5
"All Counties"	"Sheriff - Jail"	101	5418	50189
"All Counties"	"Sheriff - Jail Kitchen"	9	2546	41761
"All Counties"	"Sheriff - Narcotics Task Force"	1	25	35136
"All Counties"	"Sheriff - Operation AB443"	6	15972	79999.5
"All Counties"	"Sheriff - Radio Communications"	16	7101.5	58171
"All Counties"	"Sheriff - Rural Crime T.F."	3	6004	68391
"All Counties"	"Sheriff -Animal Services Field"	2	8554	49811
"All Counties"	"Administrative Office"	9	0	40069
"All Counties"	"Agricultural Commissioner"	12	0	11434
"All Counties"	"Air Quality Mgmt. Dist"	9	0	26636
"All Counties"	"Alcohol & Other Drugs Ser"	26	0	21126.5
"All Counties"	"Animal Care And Control"	25	0	8500
"All Counties"	"Assessor"	18	0	28848
"All Counties"	"Auditor-Controller"	12	0	33020
"All Counties"	"Board Of Supervisors"	5	0	59157
"All Counties"	"Building And Safety"	9	0	28280
"All Counties"	"Buildings And Grounds"	19	64	14540
"All Counties"	"Child Support Services"	36	11	30351
"All Counties"	"Clerk To Board Of Supervisor"	1	0	41483
"All Counties"	"County Counsel"	8	0	56896
"All Counties"	"County Museum"	8	0	7868.5
"All Counties"	"Da/Victim-Witness Assist"	6	0	38620.5
"All Counties"	"Dept. Of Public Works"	7	0	35897
"All Counties"	"District Attorney"	36	0	61848.5
"All Counties"	"Economic Development Prog"	2	0	19139.5
"All Counties"	"Elections"	10	0	1545
"All Counties"	"Engineering & Inspection"	15	0	39390
"All Counties"	"Environmental Health"	15	0	35778
"All Counties"	"Flood/Lake Mgmt. Program"	6	0	51405.5
"All Counties"	"Health Services Admin"	9	0	42284
"All Counties"	"Human Resources"	9	0	33823
"All Counties"	"Information Technology"	13	0	51191
"All Counties"	"Integrated Waste Mgmt."	15	16	33254
"All Counties"	"Isf-Fleet Maintenance"	6	0	33902
"All Counties"	"Jail Facilities"	78	3999	48682
"All Counties"	"Juvenile Home"	22	1499.5	31216.5
"All Counties"	"Lampson Operation"	1	0	7964
"All Counties"	"Law Library Trust"	3	0	1027
"All Counties"	"Library - General"	20	0	19771.5
"All Counties"	"Marine Patrol"	6	2031	22678.5
"All Counties"	"Mental Health Admin"	89	0	24795
"All Counties"	"Office Of Emergency Service"	1	1567	26102
"All Counties"	"Parks And Recreation"	20	0	25491
"All Counties"	"Planning Department"	23	0	32009
"All Counties"	"Probation Officer-Juvenile"	39	143	40463
