"EntityName"	"DepartmentSubdivision"	"count"	"medianOT"	"medianTotalPay"
"San Joaquin"	"Sheriff-Mountain House"	6	12559.5	89882
"San Joaquin"	"Sheriff-Patrol-Airport"	1	17056	92590
"San Joaquin"	"Sheriff-Patrol-CHP Grant"	16	6204.5	64303
"San Joaquin"	"Sheriff-Patrol-CHRP Grant"	13	19658	92261
"San Joaquin"	"Sheriff-Rural Crime Task Force"	2	14705.5	101739.5
"San Joaquin"	"Sheriff-Stockton Unified Court"	66	0	54153
"San Joaquin"	"Sheriff - Auto Theft Program"	2	0	33907
"San Joaquin"	"Sheriff - Boating Safety"	7	14605	101112
"San Joaquin"	"Sheriff - CAL MMET"	2	17862.5	140387.5
"San Joaquin"	"Sheriff - Civil"	17	346	44221
"San Joaquin"	"Sheriff - Communications"	42	4219.5	63960
"San Joaquin"	"Sheriff - Community Corps"	7	0	45248
"San Joaquin"	"Sheriff - Coroner-Morgue"	8	2656.5	73397.5
"San Joaquin"	"Sheriff - Cust - Admin Support"	34	338.5	46758
"San Joaquin"	"Sheriff - Cust - Probationary"	14	216	6334
"San Joaquin"	"Sheriff - Cust - Work Furlough"	2	33	42635
"San Joaquin"	"Sheriff - Cust -AWP"	6	0	43037
"San Joaquin"	"Sheriff - Cust. Realignment"	5	2895	78020
"San Joaquin"	"Sheriff - Detectives"	33	10997	101173
"San Joaquin"	"Sheriff - Detectives Tech Svcs"	13	5858	62767
"San Joaquin"	"Sheriff - Jail Industries"	1	0	26833
"San Joaquin"	"Sheriff - Patrol"	119	11574	93992
"San Joaquin"	"Sheriff - Public Administrator"	4	0	41807.5
"San Joaquin"	"Sheriff - Records - Criminal"	23	946	44416
"San Joaquin"	"Sheriff - Records - Custody"	19	1724	41987
"San Joaquin"	"Solid Waste - Waste Diversion"	2	0	39131
"San Joaquin"	"Solid Waste -Engineering"	3	639	82158
"San Joaquin"	"Solid Waste AB-939"	3	0	69913
"San Joaquin"	"Stockton Metropolitan Airport"	13	0	46575
"San Joaquin"	"Substance Abuse Services"	203	0	3010
"San Joaquin"	"Surveyor"	4	0	25105.5
"San Joaquin"	"SW-Lovelace Transfer Op"	12	2042.5	59818
"San Joaquin"	"SW - North County Recycling"	21	1026	43215
"San Joaquin"	"Treasurer-Tax Collector"	29	0	46790
"San Joaquin"	"Utility Districts"	23	413	52644
"San Joaquin"	"Veterans Service Office"	5	0	48856
"San Joaquin"	"Water Resources"	7	0	57744
"San Luis Obispo"	"Administrative Office"	11	0	80984
"San Luis Obispo"	"Agricultural Commissioner"	70	0	46180.5
"San Luis Obispo"	"Air Pollution Control District"	27	0	85779
"San Luis Obispo"	"Airports"	22	0	40074
"San Luis Obispo"	"Animal Services"	24	52.5	43280.5
"San Luis Obispo"	"Assessor"	95	0	52899
"San Luis Obispo"	"Auditor-Controller"	41	0	68682
"San Luis Obispo"	"Behavioral Health"	361	0	45469
"San Luis Obispo"	"Board of Supervisors"	18	0	51601.5
"San Luis Obispo"	"Child Support Services"	42	0	53560.5
"San Luis Obispo"	"Clerk-Recorder"	27	0	47853
"San Luis Obispo"	"County Counsel"	24	0	86819
"San Luis Obispo"	"County Medical Services Program"	14	0	25450
"San Luis Obispo"	"Department of Social Services"	484	0	51291
"San Luis Obispo"	"District Attorney"	105	0	66655
"San Luis Obispo"	"Drinking Driver Programs"	19	0	42214
"San Luis Obispo"	"Emergency Services"	10	0	42779.5
"San Luis Obispo"	"Farm Advisor"	6	0	43872
"San Luis Obispo"	"Fleet Services"	17	0	52467
"San Luis Obispo"	"General Services Agency"	91	0	47986
"San Luis Obispo"	"Golf Courses"	28	0	9106
"San Luis Obispo"	"Grand Jury"	1	0	22492
"San Luis Obispo"	"Human Resources"	26	0	49154.5
"San Luis Obispo"	"Information Technology Division"	74	0	89170
"San Luis Obispo"	"Law Enforcement Medical Care"	41	122	27303
"San Luis Obispo"	"Law Library"	3	0	22881
"San Luis Obispo"	"Library"	98	0	42003
"San Luis Obispo"	"Organizational Development"	1	0	47399
"San Luis Obispo"	"Parks"	130	0	5394
"San Luis Obispo"	"Pension Trust Retirement Fund"	1	0	97676
"San Luis Obispo"	"Planning Department"	106	0	70082.5
"San Luis Obispo"	"Probation Department"	174	0	60383.5
"San Luis Obispo"	"Public Health Department"	214	0	47417.5
"San Luis Obispo"	"Public Works"	214	0	63920
"San Luis Obispo"	"Reprographics"	2	0	12336
"San Luis Obispo"	"Risk Management"	8	0	70328
"San Luis Obispo"	"Sheriff-Coroner"	426	4514	92061.5
"San Luis Obispo"	"Treasurer-Tax Collector"	37	0	41909
"San Luis Obispo"	"Veterans Services"	8	0	40105
"San Mateo"	"39Th Ave Family Health Center"	98	113	52492.5
"San Mateo"	"Aaa Program Staff"	5	0	71927
"San Mateo"	"Ab109 Employment Services"	5	0	66786
"San Mateo"	"Ab109 Re-Alignment"	2	281.5	48299.5
"San Mateo"	"Ab12 Extended Foster Care"	1	1254	77447
"San Mateo"	"Achieve 180"	2	0	93153.5
"San Mateo"	"Acute Medical Surgery 2A/B"	85	3067	85502
"San Mateo"	"Acute Psychiatric 3A/B"	44	1563.5	67622.5
"San Mateo"	"Acute Psychiatric Unit 3A/B"	13	5593	95665
"San Mateo"	"Admin Clerical Support"	1	462	45701
"San Mateo"	"Administration"	14	0	148481.5
"San Mateo"	"Administration & Support"	9	0	86106
"San Mateo"	"Administration Division"	7	0	49367
"San Mateo"	"Administrative Support"	5	0	32012
"San Mateo"	"Adult Literacy Program"	2	0	51241.5
"San Mateo"	"Adult Services Administration"	12	0	94669
"San Mateo"	"Adult Services Clerical"	28	0	55953.5
"San Mateo"	"Adult Srvcs La Puente Clini"	3	0	80635
"San Mateo"	"Adult Svcs-Region Iii-Central"	16	0	87494.5
"San Mateo"	"Afdc Fg/U & Fc"	241	2489	63299
"San Mateo"	"Afdc Fg/U &Fc"	8	1509.5	70866
"San Mateo"	"Affirmative Action/Eeo"	2	0	90415.5
"San Mateo"	"Ag Commissioner/Sealer Admin"	41	0	58719
"San Mateo"	"Aging And Adult Services"	7	0	70624
"San Mateo"	"Aids-Community Services"	9	541	50345
"San Mateo"	"Aids-Health & Social Services"	5	0	76331
"San Mateo"	"Aids Administration"	3	0	121214
"San Mateo"	"Airports"	12	379	60380
"San Mateo"	"Analyst Services"	6	0	96045.5
"San Mateo"	"Animal Control"	4	0	290
"San Mateo"	"App Support/Proj Labor"	27	112	104091
"San Mateo"	"Appraisal Services"	89	0	67339
"San Mateo"	"As-Fs-Mf-Eligibility-Es"	9	0	99834
"San Mateo"	"As/Fs/Mf/Eligibility/Es"	1	0	159670
"San Mateo"	"Assessment Appeals Board"	3	0	26118
"San Mateo"	"Assessment Center"	11	0	61944
"San Mateo"	"Atherton Branch Library"	13	0	8815
"San Mateo"	"Audit Division"	7	0	87726
"San Mateo"	"Automation"	11	0	71570
"San Mateo"	"Automation Support Services"	2	477	88663.5
"San Mateo"	"Ba Training Units"	16	0	18883.5
"San Mateo"	"Background Investigations/Psu"	6	0	11580
"San Mateo"	"Behavior Health & Recovery"	27	0	65889
"San Mateo"	"Belmont Branch Library"	27	0	10446
"San Mateo"	"Benefits Division"	12	0	52674
"San Mateo"	"Bioterrorism Unit"	1	100171	247673
"San Mateo"	"Bldg Security-North Courts"	2	18117.5	118655.5
"San Mateo"	"Board-Restitution Program"	1	0	64803
"San Mateo"	"Board of Supervisor-District 1"	1	0	129521
"San Mateo"	"Board of Supervisor-District 2"	1	0	137379
"San Mateo"	"Board of Supervisor-District 3"	1	0	33331
"San Mateo"	"Board of Supervisor-District 4"	2	0	12063.5
"San Mateo"	"Board of Supervisor-District 5"	1	0	135179
"San Mateo"	"Bookmobile"	2	0	44040
"San Mateo"	"Bos-District 1"	3	0	88023
"San Mateo"	"Bos-District 2"	4	0	77852.5
"San Mateo"	"Bos-District 3"	5	0	79655
"San Mateo"	"Bos-District 4"	10	0	2688
"San Mateo"	"Bos-District 5"	5	0	58405
"San Mateo"	"Bridges Non-Grant"	3	0	85119
"San Mateo"	"Brisbane Branch Library"	4	0	17298.5
"San Mateo"	"Broadmoor Police Department"	13	1607	88334
"San Mateo"	"Budget And Contracts"	2	0	75858
"San Mateo"	"Burlingame Health Admin"	1	0	59
"San Mateo"	"Business Management"	7	0	50070
"San Mateo"	"Business Systems"	1	0	171174
"San Mateo"	"Business Systems Development"	1	0	107203
"San Mateo"	"Business Systems Manager"	1	0	111453
"San Mateo"	"Business Systems Staff"	17	0	97541
"San Mateo"	"C&Fs Clerical Support"	19	0	26003
"San Mateo"	"C&Fs Other Admin Support"	6	0	59067.5
"San Mateo"	"Cal-Id Lab"	5	1545	71061
"San Mateo"	"Calwin"	3	0	95103
"San Mateo"	"Calworks S&B-Clerical Staff"	3	0	36839
"San Mateo"	"Calworks S&B-Program Staff"	22	0	57127
"San Mateo"	"Camp Glenwood"	23	0	69792
"San Mateo"	"Canyon Oaks - Cfs"	1	2771	50534
"San Mateo"	"Canyon Oaks Youth Center"	40	1165.5	58818
"San Mateo"	"Cargo Theft Task Force"	1	37250	144880
"San Mateo"	"Caron Grant"	3	0	8534
"San Mateo"	"Case Management"	16	386	38944
"San Mateo"	"Cast"	9	0	82439
"San Mateo"	"Ccs Administration"	21	0	67871
"San Mateo"	"Ccs Medical Therapy"	31	0	65800
"San Mateo"	"Central Processing"	6	1668.5	49608
"San Mateo"	"Child Nutrition Program"	1	0	8112
"San Mateo"	"Child Protective Services"	47	5058	88850
"San Mateo"	"Child Protective Svcs"	42	671	81741
"San Mateo"	"Child Welfare Services"	56	878	40905.5
"San Mateo"	"Children'S System Of Care"	5	0	52074
"San Mateo"	"Children Health Services"	23	0	81034
"San Mateo"	"Choices"	10	0	56597
"San Mateo"	"Chronic Disease Prevention"	6	0	42992.5
"San Mateo"	"Civil Enforcement"	4	4406.5	122391
"San Mateo"	"Civil Penalties"	3	0	175442
"San Mateo"	"Civil Support"	6	0	50161
"San Mateo"	"Claims Payable"	3	0	55398
"San Mateo"	"Classification-Sheriff"	9	7110	101906
"San Mateo"	"Clerk Of The Board"	2	619.5	69146
"San Mateo"	"Clinic Administration"	1	0	189080
"San Mateo"	"Cmo Membership And Contributio"	1	249	2252
"San Mateo"	"Coastside Clinic"	21	521	55955
"San Mateo"	"Coding Serivces"	7	0	64241
"San Mateo"	"Commissary"	4	1555	46999.5
"San Mateo"	"Commission On Disabilities"	1	0	79518
"San Mateo"	"Commission On Status Of Women"	3	99	8199
"San Mateo"	"Commissioners"	6	0	400
"San Mateo"	"Commissioners In 12160"	5	0	5400
"San Mateo"	"Commissioners In 17280"	5	0	500
"San Mateo"	"Commissioners In 38100"	16	0	275
"San Mateo"	"Communications"	2	0	63698
"San Mateo"	"Community Schools-Institutions"	4	1471.5	62094.5
"San Mateo"	"Community Weekend Work"	8	582	38468.5
"San Mateo"	"Computrust Accounting"	11	0	47289
"San Mateo"	"Conservatorship"	2	0	60390
"San Mateo"	"Contract Professional Services"	2	0	97110
"San Mateo"	"Contracts"	4	0	68495.5
"San Mateo"	"Contracts/Procurement"	1	1114	64154
"San Mateo"	"Controller-Payroll"	10	0	53914.5
"San Mateo"	"Controller Information Systems"	5	0	79702
"San Mateo"	"Cops-Grant"	2	6172	53418.5
"San Mateo"	"Coroner Section"	9	6463	61023
"San Mateo"	"Corporate Compliance/Hippa"	3	0	20867
"San Mateo"	"Correctional Health"	57	1152	50660
"San Mateo"	"Correctional Mental Health"	17	0	22734
"San Mateo"	"County Clerk-Recorder"	23	48	49218
"San Mateo"	"County Community Development"	9	0	58064
"San Mateo"	"County Counsel"	45	0	106375
"San Mateo"	"County Management"	6	0	218915
"San Mateo"	"Countywide Security Unit"	2	12588	114253
"San Mateo"	"Court Officers"	3	1828	88505
"San Mateo"	"Court Security Services"	40	526.5	106995.5
"San Mateo"	"Court Work"	2	2484	63562.5
"San Mateo"	"Coyote Point Marina Operations"	5	0	16595
"San Mateo"	"Coyote Point Park"	20	184.5	11851.5
"San Mateo"	"Crime Lab"	24	0	91966
"San Mateo"	"Crime Lab Projects"	1	4004	110829
"San Mateo"	"Crime Suppression Unit"	2	29906.5	133885.5
"San Mateo"	"Crystal Springs Trail"	2	1715	42544.5
"San Mateo"	"Cs-Fs-Mf-Elg/Es-Dstmis"	11	0	46777
"San Mateo"	"Cs-Fs-Mf-Elg/Es/Dstmis"	36	169.5	35919.5
"San Mateo"	"Cs-Fs-Sf-Elg-Ucs"	1	0	44361
"San Mateo"	"Cs-Fs-Sf-Elg Ucs"	26	13.5	41167.5
"San Mateo"	"Cs-Fs-Sf-Es-Gain"	2	72	32967
"San Mateo"	"Csw Sw Training Unit"	1	1310	90579
"San Mateo"	"Current Planning"	14	0	81759
"San Mateo"	"Custodial Services"	28	0	45435
"San Mateo"	"Customer Billing"	2	3328.5	78831
"San Mateo"	"Customer Services Center-Rwc"	2	0	81657.5
"San Mateo"	"Customer Services Center-Sm"	17	908	46365
"San Mateo"	"Cws/Cms"	1	0	49693
"San Mateo"	"Da-General Criminal"	117	0	90352
"San Mateo"	"Da Public Safety Realignment"	3	0	35719
"San Mateo"	"Daly City Clinic"	37	0	52901
"San Mateo"	"Daly City Youth Center"	8	0	46954.5
"San Mateo"	"Dea Municipal Task Force"	1	45585	169477
"San Mateo"	"Deferred Entry Of Judgment"	2	0	83330.5
"San Mateo"	"Dental Administration"	7	0	32511
"San Mateo"	"Department Management"	4	0	152710
"San Mateo"	"Department Of Housing Manageme"	3	0	155415
"San Mateo"	"Dept Of Child Support Services"	93	0	61735
"San Mateo"	"Desktop Services - Rwc"	11	393	97848
"San Mateo"	"Desktop Services - San Mateo"	10	2658	101067
"San Mateo"	"Detention Administration"	5	0	71565
"San Mateo"	"Disaster Preparedness"	1	0	94035
"San Mateo"	"Disease Prevention"	21	267	64751
"San Mateo"	"Diversion Services"	1	0	76246
"San Mateo"	"Dpw-Business Systems Support"	5	0	92803
"San Mateo"	"Dpw-Clerical Services"	3	0	45167
"San Mateo"	"Dpw-County Trans Program"	1	0	91192
"San Mateo"	"Dpw-Design"	21	0	81018
"San Mateo"	"Dpw-Equip/Fleet Administration"	1	0	110912
"San Mateo"	"Dpw-Financial Services Support"	14	0	51154
"San Mateo"	"Dpw-Maintenance"	11	508	74049
"San Mateo"	"Dpw-Mgmt Svcs Admin Support"	9	0	75761
"San Mateo"	"Dpw-Road Equipment Maintenance"	8	1443.5	69753
"San Mateo"	"Dpw-Road Maintenance"	50	578.5	63845.5
"San Mateo"	"Dpw-Special District Maint"	7	4098	69325
"San Mateo"	"Dpw-Stationary Engineer Svcs"	32	0	73767.5
"San Mateo"	"Dpw-Waste Mgmt Prog & Svcs"	9	0	72030
"San Mateo"	"Dpw - Eng Svcs Admin Support"	2	0	78172.5
"San Mateo"	"Driver Training"	3	0	4840
"San Mateo"	"Drug Court"	3	0	84781
"San Mateo"	"Dual Diagnosis"	2	0	79946
"San Mateo"	"E P A Sanitary District"	15	0	24566
"San Mateo"	"East Palo Alto Branch Library"	17	0	19651
"San Mateo"	"Edgewood Park"	4	339.5	33893
"San Mateo"	"Education Department"	2	391.5	89276
"San Mateo"	"Eeg/Ekg"	5	400	35578
"San Mateo"	"Ehs-Business Plan"	14	105.5	87184.5
"San Mateo"	"Ehs-Medical Waste"	1	339	98423
"San Mateo"	"Ehs-Pool"	3	139	95632
"San Mateo"	"Ehs-Stormwater"	1	0	76958
"San Mateo"	"Elder Mental Health Outreach"	8	0	84025
"San Mateo"	"Elections"	1643	0	140
"San Mateo"	"Eligibility Determination-Ohp"	9	0	64831
"San Mateo"	"Emergency Medical Service"	6	0	91425.5
"San Mateo"	"Emergency Room"	61	1315	59105
"San Mateo"	"Emergency Services"	5	6182	86788
"San Mateo"	"Employment Services-Admin Mgmt"	4	0	93576.5
"San Mateo"	"Endo"	7	52	50752
"San Mateo"	"Env Hlth-Food/Pools/Water Sys"	25	0	72977
"San Mateo"	"Envir Hlth-Cross Connect Prog"	4	0	43103.5
"San Mateo"	"Envir Hlth-Household Haz Waste"	17	0	6943
"San Mateo"	"Envir Hlth-Leak Undrgd Fuel Tk"	8	0	78567.5
"San Mateo"	"Envir Hlth-Underground Tanks"	3	635	89632
"San Mateo"	"Environ Hlth-Housing"	5	321	89603
"San Mateo"	"Environ Hlth-Land Use"	2	0	89272
"San Mateo"	"Environ Hlth-Solid/Infect Med"	3	325	90689
"San Mateo"	"Environ Hlth Administration"	8	0	64519.5
"San Mateo"	"Epa Field Supervision"	3	0	79019
"San Mateo"	"Epa Intensive Supervision"	5	315	87641
"San Mateo"	"Epidemiology"	5	0	59490
"San Mateo"	"Estate Coordination Unit"	7	0	52090
"San Mateo"	"Evidence-Based Supervision"	2	227.5	86801.5
"San Mateo"	"Executive Administration"	4	0	82441.5
"San Mateo"	"Facilities"	4	520.5	67028
"San Mateo"	"Facilities Projects"	8	0	74174
"San Mateo"	"Facilities Service Admin"	11	0	74324
"San Mateo"	"Fair Hearings"	9	1724	77994
"San Mateo"	"Fair Oaks Children'S Clinic"	3	965	34495
"San Mateo"	"Fair Oaks Community Services"	3	186	17041
"San Mateo"	"Fair Oaks Family Hlth Center"	1	0	105756
"San Mateo"	"Family Health Administration"	7	0	103360
"San Mateo"	"Family Health Field Services"	39	0	85627
"San Mateo"	"Family Preservation"	6	0	75118
"San Mateo"	"Fatherhood Collaborative"	2	0	44934.5
"San Mateo"	"Financial Planning & Analysis"	3	0	95336
"San Mateo"	"Firearms Domestic Violence"	1	37574	148692
"San Mateo"	"Fiscal Management"	5	0	99127
"San Mateo"	"Fiscal Services"	6	0	69971
"San Mateo"	"Fiscal Staff Ifas"	30	0	53374.5
"San Mateo"	"Fitzgerald Marine Reserve"	5	396	32808
"San Mateo"	"Flood Park"	5	349	10335
"San Mateo"	"Food And Nutrition Services"	40	563.5	47721.5
"San Mateo"	"Food Services"	1	0	115319
"San Mateo"	"Foster City Branch Library"	30	0	11680
"San Mateo"	"Frc Collaboratives"	6	0	69561
"San Mateo"	"Fusion Center"	11	0	78256
"San Mateo"	"Fy11 Dna Backlog Grant"	1	0	17601
"San Mateo"	"Fy11 State Homeland Security G"	1	0	7073
"San Mateo"	"Fy11 Uasi Grant"	1	0	177071
"San Mateo"	"Gain"	9	0	49693
"San Mateo"	"Gang Intellegence Unit"	7	20654	98533
"San Mateo"	"General Accounting"	15	0	49611
"San Mateo"	"Girls Program"	2	0	86601
"San Mateo"	"Glenwood-Cfs"	3	3461	45749
"San Mateo"	"Glenwood Aftercare"	4	94.5	85799
"San Mateo"	"Grant Funded Quality Programs"	1	0	68252
"San Mateo"	"Half Moon Bay"	9	35299	145078
"San Mateo"	"Half Moon Bay Branch Library"	19	0	38516
"San Mateo"	"Health & Hosp Facilities Mgmt"	25	729	73746
"San Mateo"	"Health Applications"	1	0	35636
"San Mateo"	"Health Care For Homeless"	3	0	72605
"San Mateo"	"Health Care Outreach Project"	9	0	61461
"San Mateo"	"Health Coverage Unit"	39	0	59899
"San Mateo"	"Health It Staffing"	6	17.5	78691
"San Mateo"	"Health Officer"	1	0	244093
"San Mateo"	"Health Policy"	18	0	29952.5
"San Mateo"	"Health Security"	2	0	95279.5
"San Mateo"	"Health Services Administration"	11	0	69823
"San Mateo"	"Healthcare Coordination Unit"	22	17	20835
"San Mateo"	"Healthcare Coverage Initiative"	2	2782.5	54191.5
"San Mateo"	"Hidta Program"	13	0	45195
"San Mateo"	"High Risk Offender-Adult"	4	224	85479.5
"San Mateo"	"High Risk Offender-Juvenile"	3	0	86356
"San Mateo"	"Highlands Recreation District"	68	0	2446
"San Mateo"	"Hlt-Business Admin-Accounting"	3	0	72411
"San Mateo"	"Hlt-Nursing Services"	6	299	98417.5
"San Mateo"	"Hlt-Support Unit"	2	2927	53900.5
"San Mateo"	"Holding Cells-2Nd Floor"	2	18622	133710
"San Mateo"	"Holding Cells-4Th Floor"	2	38464.5	144556.5
"San Mateo"	"Home Detention-Emp"	3	1485	87927
"San Mateo"	"Homeless & Safety Net Services"	7	0	54438
"San Mateo"	"Housekeeping"	39	1276	46153
"San Mateo"	"Housekeeping-Probation"	3	1021	47081
"San Mateo"	"Hq Patrol-Sheriff"	43	17443	130130
"San Mateo"	"Hrd"	2	0	60858
"San Mateo"	"Hrd-Administration"	13	0	54502
"San Mateo"	"Huddart Park"	14	478	14388
"San Mateo"	"Human Resources"	3	0	61140
"San Mateo"	"Ihss"	30	0	73690
"San Mateo"	"Ihsspa"	7	0	50196
"San Mateo"	"In-Patient Psychiatric Beds"	3	0	52978
"San Mateo"	"Independent Living Program"	1	3807	86310
"San Mateo"	"Infection Control"	2	2071.5	116649
"San Mateo"	"Information And Web Services"	2	0	83259
"San Mateo"	"Information Services"	9	2438	104480
"San Mateo"	"Infusion Center"	3	3183	113931
"San Mateo"	"Inmate Intake Processing"	12	1399	64757
"San Mateo"	"Inmate Transportation"	19	9836	124926
"San Mateo"	"Institutions Administration"	3	0	114853
"San Mateo"	"Institutions Clerical"	2	139	53262.5
"San Mateo"	"Intake"	22	0	80013
"San Mateo"	"Intake-Conserv Investigation"	3	6077	90568
"San Mateo"	"Intensive Care Unit"	25	1639	97805
"San Mateo"	"Intergovernmental Affairs"	4	0	103064
"San Mateo"	"Investigation Admin-Sheriff"	3	0	58999
"San Mateo"	"Isd Payroll"	1	195	53222
"San Mateo"	"It Sec/Svr/Data Center"	16	1369.5	103415.5
"San Mateo"	"Jail Planning"	11	0	109276
"San Mateo"	"Junipero Serra Park"	4	112	36851
"San Mateo"	"Juvenile Diversion"	1	42463	163012
"San Mateo"	"Juvenile Services Admin"	5	0	95344
"San Mateo"	"Juvenile Services Clerical"	14	0	57628
"San Mateo"	"Juvenile Traffic"	2	0	50605.5
"San Mateo"	"Keller Center"	4	1350	105334
"San Mateo"	"Kemp Girls Camp"	15	2963	61758
"San Mateo"	"Labor Relations"	5	0	92779
"San Mateo"	"Laboratory"	49	213	46473
"San Mateo"	"Ladera Recreation District"	52	0	1754.5
"San Mateo"	"Landscape Maintenance"	4	0	46779
"San Mateo"	"Law Library"	10	0	12307
"San Mateo"	"Lean Perform Improvement Act"	5	0	75868
"San Mateo"	"Library Administration"	10	0	88269
"San Mateo"	"Linkages"	2	0	39058.5
"San Mateo"	"Local Agency Formation Comm"	1	0	128242
"San Mateo"	"Local Wast Oil Education"	4	0	40373.5
"San Mateo"	"Long Range Planning"	5	0	67817
"San Mateo"	"Ltc Main"	41	1897	52582
"San Mateo"	"Ltc Medical Care"	3	0	15920
"San Mateo"	"Ltd Trust Fund"	51	0	11444
"San Mateo"	"Maguire Main Jail"	157	14717	114707
"San Mateo"	"Mail Room/Copy Center"	1	37	42630
"San Mateo"	"Mail Services"	7	68	44935
"San Mateo"	"Main Jail-Cfs"	15	552	45039
"San Mateo"	"Main Jail Booking"	24	15671	100993
"San Mateo"	"Maintenance Unit"	9	0	67809
"San Mateo"	"Managed Care"	12	0	73167
"San Mateo"	"Marketing & Public Relations"	1	1622	82005
"San Mateo"	"Materials Management/Purchase"	10	267.5	58301
"San Mateo"	"Measure A - Oes District Coord"	1	0	4426
"San Mateo"	"Medical Clinic"	19	214	64840
"San Mateo"	"Medical Interpreter/Translatio"	2	27	62134
"San Mateo"	"Medical Psychiatric Unit"	32	0	66846.5
"San Mateo"	"Medical Records"	17	43	49144
"San Mateo"	"Medical Staff Office"	4	0	64758.5
"San Mateo"	"Memorial Park"	18	455	15753
"San Mateo"	"Mental Health-Alcohol And Drug"	13	0	92280
"San Mateo"	"Mental Health Admin Region Iii"	14	0	47852.5
"San Mateo"	"Mental Health Administration"	139	0	17163
"San Mateo"	"Mental Health Primary Care"	8	0	49815.5
"San Mateo"	"Mentally Ill Offender Grant"	1	5927	55140
"San Mateo"	"Mh-Region I-Adult Services"	13	0	71351
"San Mateo"	"Mh Ab377"	6	0	79158
"San Mateo"	"Mh Admin Region I"	1	0	72607
"San Mateo"	"Mh Admin Region Iv"	2	0	59643.5
"San Mateo"	"Mh Admn Region I"	4	0	50078.5
"San Mateo"	"Mh Conservatorship"	3	0	81789
"San Mateo"	"Mh Hillcrest"	4	239.5	86280.5
"San Mateo"	"Mh Hillcrest-Admin"	12	0	77108.5
"San Mateo"	"Mh Region 1-Child/Ad Services"	6	0	66064.5
"San Mateo"	"Mh Region I-Adult Services"	6	0	82400.5
"San Mateo"	"Mh Region I-Child/Ad Services"	4	0	70013
"San Mateo"	"Mh Region Iii Child/Ad Service"	4	0	80832.5
"San Mateo"	"Mh Region Iv Admin"	9	0	28758
"San Mateo"	"Mh Region Iv Adult Services"	7	0	110451
"San Mateo"	"Mh Region Iv Child/Ad Services"	1	0	64965
"San Mateo"	"Mh Region Iv Child/Adult Svcs"	16	0	64825
"San Mateo"	"Mh Residency Training"	21	0	63073
"San Mateo"	"Mh Special Education"	15	0	66529
"San Mateo"	"Mh Therapeutic Day School"	14	0	62768
"San Mateo"	"Millbrae Branch Library"	28	0	10162
"San Mateo"	"Millbrae Law Enforcement"	20	16808	127820.5
"San Mateo"	"Minimum Security Transition Fa"	4	29627	125617.5
"San Mateo"	"Mlh-Adult Svcs-South County"	7	0	68619
"San Mateo"	"Mlh-Adult Svcs Administration"	2	0	114241.5
"San Mateo"	"Mlh-Coastside"	2	0	109292.5
"San Mateo"	"Mlh-Youth Svcs Administration"	2	0	114493
"San Mateo"	"Mlh-Youth Svcs Case Management"	3	0	79838
"San Mateo"	"Mlh Coastside"	10	0	61558.5
"San Mateo"	"Mlh Youth Svcs Admin"	3	0	101014
"San Mateo"	"Mlh/Hsa-Youth Services"	2	0	45536.5
"San Mateo"	"Modified Work Program"	3	0	50324
"San Mateo"	"Motor Vehicles Division"	13	1538	65092
"San Mateo"	"Mssp"	8	0	78537
"San Mateo"	"Network Services"	7	1671	89719
"San Mateo"	"Nij Dna Backlog Fed"	1	0	33544
"San Mateo"	"Non Departmental"	5	0	38787
"San Mateo"	"North County Patrol"	8	16722.5	121153
"San Mateo"	"Nursing Administration"	31	547	16774
"San Mateo"	"Occupational Therapy"	5	0	54630
"San Mateo"	"Office Of Director(Support)"	4	0	57805
"San Mateo"	"Office Of The Director"	1	0	220078
"San Mateo"	"Operations Administration"	1	0	175619
"San Mateo"	"Outpatient Business Services"	37	183	57662
"San Mateo"	"Pacifica Branch Library"	20	0	27364
"San Mateo"	"Parenting Program"	2	0	59106
"San Mateo"	"Parks Measure A"	2	0	42295
"San Mateo"	"Parks O&M Expenses"	1	0	139722
"San Mateo"	"Pathology"	1	35	48561
"San Mateo"	"Pathology Support"	5	186	4507
"San Mateo"	"Pathways"	9	0	74215
"San Mateo"	"Patient Access"	24	833	53391
"San Mateo"	"Pay For Performance Activities"	1	0	58623
"San Mateo"	"Payroll"	7	417	40959
"San Mateo"	"Pc Coordination"	1	0	14644
"San Mateo"	"Performance Management"	1	705	103996
"San Mateo"	"Personnel"	3	0	50292
"San Mateo"	"Personnel-Sheriff"	15	0	36687
"San Mateo"	"Personnel Services"	36	0	3240
"San Mateo"	"Ph-Correctional Mental Health"	1	0	61927
"San Mateo"	"Ph-Mobile Outreach Clinic"	14	44.5	52706.5
"San Mateo"	"Ph Emergency Preparedness"	9	0	63634
"San Mateo"	"Pharmacy"	20	710.5	55716.5
"San Mateo"	"Pharmacy-Outpatient Retail"	23	697	57870
"San Mateo"	"Physical Therapy"	17	6	43983
"San Mateo"	"Planning Administration"	15	0	54035
"San Mateo"	"Planning And Development"	1	0	103693
"San Mateo"	"Planning And Special Projects"	1	0	2256
"San Mateo"	"Pln-Building Inspection"	17	0	70689
"San Mateo"	"Point Of Care"	1	2093	95714
"San Mateo"	"Portola Traffic"	1	0	86704
"San Mateo"	"Portola Valley Branch Library"	8	0	29495.5
"San Mateo"	"Post Anesthesia /Short Stay Un"	11	2600	126807
